source,target,proximity
13318,13403,17
13319,13403,6
13321,13403,6
13322,13403,7
13323,13403,20
13324,13403,8
13328,13403,3
13329,13403,8
13338,13403,5
13339,13403,5
13340,13403,44
13350,13403,30
13354,13403,37
13357,13403,49
13361,13403,3
13363,13403,7
13365,13403,23
13367,13403,3
13402,13403,1
13406,13403,5
13407,13403,23
13413,13403,54
13416,13403,17
13417,13403,18
13420,13403,6
13421,13403,33
13424,13403,24
13425,13403,2
13431,13403,12
13435,13403,4
13438,13403,19
13439,13403,9
13440,13403,176
13454,13403,1
13456,13403,22
13461,13403,8
13469,13403,18
13471,13403,16
13472,13403,1
13476,13403,4
13477,13403,4
13478,13403,7
13480,13403,11
13486,13403,6
13489,13403,2
13490,13403,9
13491,13403,10
13492,13403,60
13494,13403,1
13495,13403,17
13501,13403,158
13502,13403,209
13054,13480,3
13303,13480,1
13304,13480,1
13309,13480,3
13313,13480,9
13316,13480,1
13318,13480,14
13319,13480,1
13322,13480,2
13323,13480,30
13324,13480,4
13328,13480,30
13338,13480,10
13339,13480,4
13340,13480,4
13341,13480,2
13350,13480,2
13354,13480,2
13357,13480,17
13361,13480,2
13362,13480,1
13365,13480,4
13367,13480,2
13402,13480,12
13403,13480,3
13407,13480,5
13413,13480,12
13416,13480,1
13417,13480,3
13420,13480,1
13421,13480,15
13425,13480,43
13438,13480,5
13439,13480,19
13440,13480,16
13456,13480,8
13461,13480,1
13469,13480,1
13471,13480,2
13476,13480,4
13477,13480,2
13478,13480,4
13490,13480,2
13491,13480,30
13492,13480,3
13494,13480,1
13495,13480,1
13501,13480,12
13502,13480,18
13309,13439,1
13313,13439,1
13318,13439,4
13322,13439,1
13323,13439,5
13329,13439,2
13339,13439,1
13340,13439,9
13350,13439,8
13357,13439,19
13361,13439,4
13365,13439,7
13367,13439,1
13403,13439,2
13407,13439,10
13413,13439,1
13416,13439,1
13420,13439,1
13421,13439,2
13424,13439,1
13425,13439,2
13440,13439,6
13456,13439,1
13469,13439,1
13478,13439,1
13489,13439,1
13491,13439,32
13492,13439,2
13495,13439,1
13501,13439,2
13502,13439,7
13303,13365,1
13308,13365,1
13309,13365,4
13316,13365,2
13319,13365,2
13322,13365,3
13323,13365,7
13324,13365,5
13328,13365,2
13329,13365,114
13338,13365,1
13339,13365,51
13340,13365,51
13350,13365,70
13354,13365,2
13357,13365,72
13361,13365,14
13363,13365,1
13367,13365,3
13402,13365,2
13403,13365,3
13406,13365,10
13407,13365,100
13413,13365,12
13416,13365,33
13417,13365,3
13420,13365,3
13421,13365,2
13424,13365,2
13425,13365,1
13431,13365,19
13438,13365,2
13439,13365,10
13440,13365,30
13454,13365,51
13456,13365,2
13469,13365,1
13470,13365,15
13471,13365,1
13475,13365,3
13476,13365,2
13478,13365,2
13480,13365,1
13490,13365,1
13491,13365,20
13492,13365,7
13501,13365,18
13502,13365,32
13042,13495,3
13054,13495,3
13123,13495,2
13157,13495,1
13162,13495,1
13303,13495,1
13304,13495,13
13308,13495,2
13309,13495,7
13313,13495,4
13316,13495,6
13318,13495,5
13319,13495,6
13321,13495,2
13322,13495,6
13323,13495,51
13324,13495,3
13328,13495,6
13329,13495,8
13338,13495,4
13339,13495,2
13340,13495,38
13341,13495,1
13350,13495,22
13354,13495,23
13357,13495,60
13361,13495,2
13363,13495,11
13365,13495,8
13402,13495,1
13403,13495,27
13406,13495,4
13407,13495,15
13413,13495,110
13416,13495,2
13417,13495,27
13420,13495,1
13421,13495,21
13424,13495,21
13425,13495,11
13431,13495,8
13435,13495,1
13438,13495,15
13439,13495,10
13440,13495,121
13454,13495,2
13456,13495,21
13461,13495,5
13469,13495,4
13471,13495,6
13472,13495,1
13476,13495,7
13477,13495,3
13478,13495,5
13480,13495,15
13490,13495,7
13491,13495,7
13492,13495,101
13501,13495,187
13502,13495,241
13042,13471,3
13054,13471,1
13157,13471,2
13303,13471,1
13308,13471,4
13316,13471,13
13323,13471,2
13339,13471,1
13357,13471,1
13363,13471,3
13403,13471,3
13416,13471,2
13421,13471,3
13425,13471,1
13440,13471,8
13476,13471,2
13483,13471,1
13489,13471,2
13490,13471,1
13492,13471,2
13501,13471,2
13502,13471,3
13042,13417,2
13054,13417,1
13157,13417,2
13301,13417,1
13304,13417,6
13308,13417,10
13309,13417,9
13313,13417,2
13316,13417,7
13318,13417,8
13319,13417,5
13321,13417,6
13322,13417,5
13323,13417,47
13324,13417,5
13328,13417,3
13329,13417,8
13338,13417,2
13339,13417,2
13340,13417,41
13350,13417,26
13354,13417,18
13357,13417,33
13361,13417,1
13363,13417,4
13365,13417,7
13403,13417,18
13407,13417,11
13413,13417,73
13416,13417,3
13420,13417,2
13421,13417,13
13424,13417,6
13425,13417,7
13431,13417,9
13438,13417,15
13439,13417,9
13440,13417,77
13456,13417,17
13461,13417,6
13471,13417,3
13472,13417,1
13476,13417,10
13477,13417,1
13478,13417,4
13480,13417,10
13486,13417,5
13490,13417,8
13491,13417,9
13492,13417,92
13494,13417,2
13495,13417,21
13501,13417,295
13502,13417,209
13304,13407,2
13309,13407,1
13318,13407,2
13322,13407,3
13324,13407,2
13329,13407,8
13339,13407,9
13340,13407,24
13350,13407,37
13354,13407,5
13357,13407,59
13361,13407,6
13365,13407,27
13403,13407,2
13406,13407,1
13413,13407,8
13416,13407,10
13420,13407,1
13421,13407,2
13425,13407,2
13431,13407,4
13435,13407,1
13438,13407,1
13439,13407,6
13440,13407,6
13454,13407,1
13456,13407,5
13470,13407,1
13476,13407,1
13477,13407,1
13480,13407,1
13491,13407,10
13501,13407,12
13502,13407,19
13054,13339,1
13309,13339,1
13318,13339,1
13321,13339,1
13323,13339,2
13329,13339,4
13338,13339,1
13340,13339,2
13350,13339,2
13354,13339,1
13357,13339,3
13361,13339,3
13365,13339,17
13407,13339,5
13439,13339,1
13440,13339,4
13456,13339,2
13470,13339,3
13476,13339,1
13491,13339,3
13501,13339,1
13502,13339,4
13042,13340,1
13054,13340,1
13303,13340,2
13304,13340,2
13308,13340,1
13309,13340,7
13313,13340,1
13316,13340,2
13318,13340,4
13319,13340,5
13321,13340,2
13322,13340,6
13323,13340,14
13324,13340,18
13328,13340,1
13329,13340,12
13331,13340,1
13338,13340,9
13339,13340,5
13350,13340,92
13354,13340,12
13357,13340,154
13361,13340,5
13363,13340,2
13365,13340,40
13367,13340,2
13403,13340,9
13406,13340,5
13407,13340,53
13413,13340,51
13416,13340,14
13417,13340,10
13420,13340,1
13421,13340,2
13424,13340,9
13425,13340,7
13431,13340,12
13438,13340,17
13439,13340,17
13440,13340,44
13454,13340,7
13456,13340,20
13461,13340,4
13470,13340,1
13471,13340,2
13476,13340,6
13478,13340,2
13480,13340,4
13486,13340,2
13490,13340,3
13491,13340,25
13492,13340,29
13494,13340,1
13495,13340,4
13501,13340,203
13502,13340,137
13309,13304,20
13316,13304,2
13319,13304,2
13322,13304,1
13323,13304,3
13324,13304,3
13338,13304,3
13340,13304,3
13350,13304,4
13352,13304,1
13354,13304,33
13357,13304,5
13363,13304,1
13365,13304,1
13367,13304,1
13403,13304,7
13407,13304,2
13413,13304,8
13416,13304,1
13420,13304,1
13421,13304,1
13424,13304,1
13431,13304,8
13435,13304,7
13438,13304,47
13439,13304,1
13440,13304,21
13456,13304,2
13461,13304,1
13469,13304,5
13471,13304,2
13472,13304,1
13476,13304,1
13486,13304,1
13491,13304,2
13492,13304,9
13501,13304,7
13502,13304,28
13313,13329,1
13323,13329,2
13324,13329,2
13338,13329,2
13339,13329,34
13340,13329,3
13350,13329,13
13354,13329,1
13357,13329,12
13361,13329,4
13365,13329,102
13407,13329,5
13413,13329,3
13416,13329,9
13431,13329,2
13440,13329,2
13454,13329,23
13470,13329,19
13475,13329,1
13480,13329,2
13492,13329,2
13501,13329,3
13502,13329,1
13304,13416,1
13309,13416,4
13324,13416,23
13329,13416,9
13338,13416,5
13339,13416,1
13340,13416,1
13350,13416,8
13354,13416,1
13357,13416,7
13365,13416,35
13367,13416,1
13406,13416,19
13407,13416,8
13413,13416,1
13420,13416,1
13431,13416,25
13438,13416,5
13440,13416,2
13454,13416,3
13456,13416,1
13480,13416,1
13492,13416,5
13494,13416,1
13502,13416,5
13042,13478,1
13054,13478,12
13162,13478,2
13304,13478,1
13308,13478,2
13316,13478,7
13318,13478,1
13323,13478,3
13340,13478,3
13350,13478,1
13357,13478,1
13402,13478,1
13403,13478,1
13413,13478,3
13420,13478,1
13421,13478,60
13425,13478,2
13438,13478,3
13440,13478,32
13461,13478,5
13476,13478,13
13477,13478,3
13480,13478,6
13486,13478,1
13490,13478,3
13492,13478,1
13501,13478,3
13502,13478,1
13042,13367,2
13303,13367,1
13304,13367,3
13308,13367,2
13309,13367,56
13313,13367,1
13316,13367,10
13318,13367,1
13321,13367,1
13323,13367,7
13324,13367,3
13329,13367,2
13338,13367,4
13339,13367,2
13340,13367,6
13350,13367,6
13352,13367,1
13354,13367,5
13357,13367,8
13363,13367,2
13365,13367,2
13403,13367,2
13407,13367,4
13413,13367,4
13420,13367,2
13421,13367,5
13431,13367,2
13438,13367,5
13439,13367,1
13440,13367,17
13456,13367,1
13461,13367,1
13471,13367,5
13472,13367,1
13476,13367,4
13477,13367,1
13478,13367,1
13480,13367,4
13483,13367,1
13486,13367,2
13489,13367,14
13491,13367,2
13492,13367,4
13494,13367,3
13501,13367,8
13502,13367,10
13054,13354,1
13304,13354,14
13309,13354,7
13316,13354,2
13321,13354,1
13323,13354,3
13324,13354,6
13329,13354,1
13338,13354,2
13340,13354,3
13350,13354,1
13352,13354,2
13357,13354,1
13363,13354,2
13365,13354,2
13367,13354,2
13402,13354,1
13403,13354,10
13407,13354,2
13413,13354,2
13416,13354,2
13417,13354,1
13421,13354,1
13424,13354,1
13431,13354,3
13435,13354,7
13438,13354,28
13439,13354,1
13440,13354,36
13456,13354,1
13469,13354,2
13471,13354,1
13472,13354,3
13478,13354,1
13483,13354,1
13486,13354,2
13490,13354,2
13491,13354,2
13492,13354,2
13501,13354,6
13502,13354,25
13042,13308,7
13054,13308,2
13123,13308,1
13157,13308,6
13162,13308,1
13303,13308,1
13309,13308,3
13316,13308,15
13323,13308,1
13350,13308,3
13357,13308,1
13363,13308,2
13365,13308,2
13367,13308,1
13403,13308,3
13413,13308,3
13421,13308,1
13431,13308,1
13440,13308,17
13471,13308,12
13476,13308,2
13478,13308,3
13483,13308,1
13495,13308,1
13501,13308,1
13502,13308,4
13054,13490,2
13162,13490,1
13304,13490,1
13308,13490,2
13309,13490,2
13316,13490,6
13318,13490,1
13321,13490,2
13322,13490,1
13323,13490,27
13324,13490,1
13328,13490,3
13338,13490,3
13340,13490,2
13350,13490,3
13354,13490,4
13357,13490,6
13361,13490,1
13363,13490,2
13365,13490,2
13402,13490,1
