source,target,proximity
10930,12590,8
10933,12590,1
10940,12590,55
10941,12590,19
10950,12590,35
10958,12590,6
10963,12590,6
10969,12590,1
10973,12590,1
10979,12590,1
10987,12590,5
10988,12590,1
10990,12590,13
10992,12590,27
10996,12590,5
10998,12590,3
12501,12590,11
12504,12590,2
12507,12590,1
12508,12590,232
12512,12590,5
12514,12590,15
12518,12590,25
12520,12590,10
12522,12590,13
12524,12590,271
12527,12590,2
12531,12590,14
12533,12590,440
12538,12590,196
12540,12590,82
12542,12590,47
12543,12590,9
12545,12590,22
12546,12590,4
12549,12590,36
12550,12590,269
12553,12590,113
12564,12590,24
12566,12590,26
12567,12590,10
12569,12590,112
12570,12590,84
12571,12590,31
12572,12590,40
12574,12590,1
12575,12590,7
12577,12590,6
12578,12590,22
12580,12590,45
12581,12590,5
12582,12590,39
12583,12590,8
12585,12590,9
12586,12590,56
12589,12590,69
12592,12590,7
12594,12590,23
12601,12590,549
12603,12590,702
12604,12590,5
12721,12590,13
12729,12590,7
12771,12590,22
12780,12590,3
12785,12590,1
10916,12771,3
10918,12771,8
10919,12771,1
10921,12771,5
10924,12771,20
10925,12771,3
10930,12771,5
10933,12771,2
10940,12771,135
10941,12771,24
10950,12771,16
10958,12771,10
10963,12771,20
10969,12771,1
10973,12771,8
10987,12771,3
10988,12771,5
10990,12771,30
10992,12771,1
10998,12771,19
12508,12771,2
12518,12771,3
12520,12771,2
12524,12771,2
12531,12771,1
12533,12771,2
12538,12771,1
12543,12771,1
12549,12771,4
12550,12771,17
12553,12771,8
12564,12771,1
12566,12771,9
12569,12771,1
12575,12771,1
12586,12771,6
12589,12771,4
12590,12771,3
12601,12771,5
12603,12771,2
12721,12771,15
12729,12771,58
12746,12771,45
12780,12771,83
12785,12771,20
10914,10928,1
10916,10928,1
10922,10928,29
10926,10928,1
10940,10928,2
10941,10928,1
10950,10928,7
10990,10928,2
10992,10928,4
10996,10928,10
12508,10928,4
12518,10928,7
12520,10928,6
12522,10928,1
12524,10928,3
12533,10928,2
12538,10928,2
12549,10928,1
12550,10928,12
12553,10928,12
12564,10928,1
12566,10928,2
12569,10928,1
12575,10928,3
12586,10928,1
12589,10928,2
12590,10928,4
12594,10928,1
12603,10928,2
12729,10928,1
12771,10928,1
10916,10930,2
10917,10930,18
10918,10930,8
10921,10930,3
10922,10930,2
10924,10930,4
10925,10930,6
10926,10930,11
10928,10930,4
10940,10930,16
10941,10930,3
10950,10930,69
10958,10930,1
10969,10930,1
10973,10930,1
10987,10930,1
10990,10930,13
10992,10930,12
12501,10930,1
12508,10930,2
12518,10930,5
12520,10930,10
12524,10930,1
12533,10930,1
12538,10930,1
12542,10930,2
12543,10930,5
12549,10930,6
12550,10930,22
12553,10930,21
12566,10930,1
12571,10930,1
12575,10930,4
12577,10930,5
12582,10930,2
12586,10930,5
12589,10930,5
12590,10930,1
12594,10930,1
12601,10930,2
12721,10930,2
12771,10930,1
10916,12508,6
10917,12508,4
10918,12508,3
10921,12508,1
10924,12508,9
10926,12508,2
10930,12508,4
10940,12508,27
10941,12508,11
10950,12508,15
10958,12508,2
10963,12508,5
10969,12508,1
10973,12508,6
10990,12508,11
10992,12508,10
10996,12508,2
12501,12508,2
12512,12508,2
12514,12508,3
12518,12508,8
12520,12508,1
12522,12508,9
12524,12508,111
12527,12508,1
12531,12508,5
12533,12508,73
12538,12508,30
12540,12508,10
12542,12508,16
12543,12508,5
12545,12508,8
12546,12508,2
12549,12508,20
12550,12508,242
12553,12508,57
12564,12508,9
12566,12508,16
12569,12508,21
12570,12508,14
12571,12508,5
12572,12508,15
12575,12508,3
12577,12508,2
12578,12508,3
12580,12508,6
12581,12508,1
12582,12508,9
12583,12508,1
12586,12508,21
12589,12508,41
12590,12508,221
12594,12508,4
12601,12508,100
12603,12508,93
12604,12508,1
12721,12508,5
12771,12508,4
10916,12542,1
10917,12542,1
10918,12542,2
10924,12542,4
10930,12542,6
10940,12542,9
10941,12542,1
10950,12542,5
10963,12542,1
10990,12542,2
10992,12542,8
12508,12542,7
